,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
398,Weihnachtsmarkt im CITTI-Park,08.12.2024,08.12.2024,09:00,20:00,CITTI-PARK,Kiel,https://kiel-sailing-city.de/e/weihnachtsmarkt-im-citti-park/o-20c9a49f-9aa3-4bcc-a67c-bcbdf59c3397,"['Gastronomie', 'Kinderprogramm', 'Konzert', 'Märkte', 'Regionale Spezialitäten', 'Shopping', 'Sport/Freizeit', 'Kultur']",music
399,Mit Herodot auf Reisen,08.12.2024,08.12.2024,09:00,20:00,Universitätsbibliothek Kiel,Kiel,https://serviceaward-kiel.de/mit-herodot-auf-reisen/o-2844f974-3394-46a9-aa74-3a72a1675e0d,"['Ausstellung', 'Kultur', 'Wissenschaft']",no music
400,Wohltemperiert. Für klimagerechte Architektur!,08.12.2024,08.12.2024,10:00,17:00,Freilichtmuseum Molfsee,Kiel,https://serviceaward-kiel.de/wohltemperiert-fuer-klimagerechte-architektur/o-0b54e2b5-5e64-47e0-a868-7ed23f428ac3,"['Ausstellung', 'Kultur']",no music
401,Der Gewölbekeller. Kostbarkeiten aus dem Alten Kiel,08.12.2024,08.12.2024,10:00,18:00,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/der-gewoelbekeller-kostbarkeiten-aus-dem-alten-kiel-1/o-27d08642-8207-4d50-83ad-556aa5cbead0,"['Ausstellung', 'Kultur', 'Kultursommer']",no music
402,Stadtwerke Eisfestival,08.12.2024,08.12.2024,10:00,20:00,Germaniahafen,Kiel,https://kiel-sailing-city.de/e/stadtwerke-eisfestival-1/o-3d9b40df-5dae-4348-aaec-2de4b335624a,"['Sport/Freizeit', 'Kinderprogramm', 'Kultur']",no music
403,Kaufrausch. Konsum und Warenwelten der 1980er Jahre,08.12.2024,08.12.2024,10:00,18:00,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/kaufrausch-konsum-und-warenwelten-der-1980er-jahre/o-523acb03-53bd-4d5f-9df3-5812b3d6e5d7,"['Ausstellung', 'Kultur', 'Kultursommer']",no music
404,Tagesfahrt auf dem Raddampfer Freya mit Besuch des Weihnachtsmarktes Gut Steinwehr,08.12.2024,08.12.2024,10:00,18:30,Anleger Bahnhofsbrücke,Kiel,https://kiel-sailing-city.de/e/tagesfahrt-auf-dem-raddampfer-freya-mit-besuch-des-weihnachtsmarktes-gut-steinwehr/o-6ba47c05-552e-4f35-9c24-a512f3a55aab,"['Gastronomie', 'Kultur', 'Märkte', 'Regionale Spezialitäten']",no music
405,"Marine, Werften, Segelsport – die Geschichte der Hafenstadt Kiel",08.12.2024,08.12.2024,10:00,18:00,Schifffahrtsmuseum,Kiel,https://kiel-sailing-city.de/e/marine-werften-segelsport-die-geschichte-der-hafenstadt-kiel/o-b940743f-b5c7-4def-9fec-517b68440a9d,"['Ausstellung', 'Kultursommer', 'Kultur', 'Kieler-Woche']",no music
406,Kiel festhalten. Stadtansichten von Gretel Riemann,08.12.2024,08.12.2024,10:00,18:00,Stadtmuseum Warleberger Hof,Kiel,https://kiel-sailing-city.de/e/kiel-festhalten-stadtansichten-von-gretel-riemann/o-e9696825-8340-4095-ac81-16b2280a04c0,"['Ausstellung', 'Kultur']",no music
407,Weihnachtsmarkt auf Schloss Hagen in Probsteierhagen bei Kiel,08.12.2024,08.12.2024,11:00,18:00,Schloss Hagen,Kiel,https://kiel-sailing-city.de/e/weihnachtsmarkt-auf-schloss-hagen-in-probsteierhagen-bei-kiel/o-0bebc9f5-9b85-45e9-a0c7-57bf1a10cbdc,"['Märkte', 'Kultur', 'Gastronomie']",no music
408,re:arrangement - Malerei von SABINE HERRMANN,08.12.2024,08.12.2024,11:00,15:00,Galerie RAINER GRÖSCHL,Kiel,https://serviceaward-kiel.de/re-arrangement-malerei-von-sabine-herrmann/o-1e0208eb-a8e3-4fa2-84d3-d418fd106a61,"['Ausstellung', 'Kultur']",no music
