,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
274,4. Kinderkonzert,21.05.,21.05.,11:00,N/A,Theater Lübeck,Lübeck,"https://rausgegangen.de/events/4nbspkinderkonzert-0/ , Preis: Preis an AK",Konzerte & Musik,music
275,Anna Depenbusch & Kaiser Quartett,25.05.,25.05.,20:00,N/A,Kulturwerft Gollan,Lübeck,"https://rausgegangen.de/events/anna-depenbusch-kaiser-quartett-0/ , Preis: 37,55 €",Konzerte & Musik,music
276,"MEINETWEGEN, ICH TRÄUME ... – Chansonabend mit Lennart Mesenbring",04.07.,04.07.,19:30,N/A,Comödie Lübeck,Lübeck,"https://rausgegangen.de/events/meinetwegen-ich-traume-1/ , Preis: 25,00 bis 30,00 €",Konzerte & Musik,music
277,Werft Open Air 2025 - 1986zig,22.08.,22.08.,19:00,N/A,Kulturwerft Gollan,Lübeck,"https://rausgegangen.de/events/werft-open-air-2025-1986zig-0/ , Preis: 47,00 €",Konzerte & Musik,music
278,Werft Open Air 2025 - Fury In The Slaughterhouse,29.08.,29.08.,19:00,N/A,Kulturwerft Gollan,Lübeck,"https://rausgegangen.de/events/werft-open-air-2025-fury-in-the-slaughterhouse-0/ , Preis: 74,90 €",Konzerte & Musik,music
279,Werft Open Air 2025 - Santiano Doggerland Open Air 2025,31.08.,31.08.,19:00,N/A,Kulturwerft Gollan,Lübeck,"https://rausgegangen.de/events/werft-open-air-2025-santiano-doggerland-open-air-2025-0/ , Preis: 77,95 €",Konzerte & Musik,music
280,Salut Salon: Heimat 2025,27.09.,27.09.,20:00,N/A,Musik- und Kongresshalle Lübeck,Lübeck,"https://rausgegangen.de/events/salut-salon-heimat-2025-0/ , Preis: 46,00 €",Konzerte & Musik,music
281,The Simon & Garfunkel Story,11.10.,11.10.,19:00,N/A,MUK - Lübeck,Lübeck,"https://rausgegangen.de/events/the-simon-garfunkel-story-18/ , Preis: 47,40 bis 99,99 €",Konzerte & Musik,music
282,8. Special Blues Night,13.12.,13.12.,22:00,N/A,CVJM Lübeck e.V.,Lübeck,"https://rausgegangen.de/events/8-special-blues-night-0/ , Preis: Preis an AK",Party,music
283,Alarmstufe Rot,14.12.,14.12.,20:00,N/A,Kulturwerft Gollan,Lübeck,"https://rausgegangen.de/events/alarmstufe-rot-0/ , Preis: 36,99 €",Party,music
284,Sal y perrea con Dale Reggaeton Germany,27.12.,27.12.,22:00,N/A,Riders Cafe,Lübeck,"https://rausgegangen.de/events/sal-y-perrea-con-dale-reggaeton-germany-4/ , Preis: 7 - 15 €",Party,music
285,LE FLY - LIVE 2024,12.12.,12.12.,20:00,N/A,Kulturwerkstatt Kühlhaus,Flensburg,"https://rausgegangen.de/events/le-fly-live-2024-0/ , Preis: 29,95 bis 34,95 €",Konzerte & Musik,music
286,Roy Bianco & Die Abbrunzati Boys,11.04.,11.04.,18:30,N/A,Deutsches Haus,Flensburg,"https://rausgegangen.de/events/roy-bianco-die-abbrunzati-boys-18/ , Preis: 54,90 €",Konzerte & Musik,music
287,Roy Bianco & Die Abbrunzati Boys: KULT TOUR 2025,11.04.,11.04.,19:00,N/A,Deutsches Haus,Flensburg,"https://rausgegangen.de/events/kult-tour-2025-5/ , Preis: 49,90 €",Konzerte & Musik,music
288,»Fiebertraum« Tour 2025,04.05.,04.05.,19:00,N/A,Kulturwerkstatt Kühlhaus,Flensburg,"https://rausgegangen.de/events/fiebertraum-tour-2025-10/ , Preis: 33,50 bis 35,70 €",Konzerte & Musik,music
289,Die Liga der gewöhnlichen Gentlemen,17.10.,17.10.,20:00,N/A,Volksbad,Flensburg,"https://rausgegangen.de/events/die-liga-der-gewohnlichen-gentlemen-20/ , Preis: Tickets Tba",Konzerte & Musik,music
