,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
61,Terror + Special Guests,2024-12-15,2024-12-15,20:00, ,Gruenspan,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40351671/150908861,konzerte,True
62,Zebrahead,2024-12-15,2024-12-15,20:00, ,Markthalle,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40348221/150893880,konzerte,True
63,XSLF live in Hamburg,2024-12-15,2024-12-15,20:15, ,Monkeys Music Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40347661/150891105,konzerte,True
64,Lia & Lukas Live in der Alten Liebe,2024-12-15,2024-12-15,21:30, ,Alte Liebe,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40478084/151277687,konzerte,True
65,Marlo Grosshardt,2024-12-16,2024-12-16,19:00, ,Mojo Club,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40352436/150912137,konzerte,True
66,Michy Reincke - Die Pflanzen rauben uns den Sauerstoff,2024-12-16,2024-12-16,19:30, ,Schmidts TIVOLI,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36235885/119881338,konzerte,True
67,"Bidla Buh – Avent, Advent, der Kaktus brennt",2024-12-16,2024-12-16,19:30, ,Ohnsorg-Theater,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350773/150904929,konzerte,True
68,Hamburg Stage Ensemble,2024-12-16,2024-12-16,19:30, ,Elbphilharmonie (Kleiner Saal),Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350047/150901742,konzerte,True
69,Radio Triebwerk Trio im Jazzraum,2024-12-16,2024-12-16,19:30, ,Hafenbahnhof,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40350239/150902700,konzerte,True
70,Doro Pesch - Conqueress - Forever Strong And Proud,2024-12-16,2024-12-16,20:00, ,Große Freiheit 36,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40349415/150898953,konzerte,True
71,NDR Kammerkonzert,2024-12-16,2024-12-16,20:00, ,Rolf-Liebermann-Studio,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40465418/151241426,konzerte,True
72,Giora Feidman - Revolution of Love,2024-12-16,2024-12-16,20:00, ,Sachsenwald Hotel Reinbek,Reinbek,https://veranstaltungen.meinestadt.de/reinbek/event-detail/36413942/150270752,konzerte,True
73,nand,2024-12-16,2024-12-16,20:00, ,Molotow,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/40358293/150931920,konzerte,True
74,Doro Pesch - Conqueress - Forever Strong And Proud,2024-12-16,2024-12-16,20:00, ,Grosse Freiheit 36,Hamburg,https://veranstaltungen.meinestadt.de/hamburg/event-detail/36639421/119767024,konzerte,True
