,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
132,Weihnachtsmarkt Bernhard-Minetti-Platz / Holtenauer Straße,2024-12-13,2024-12-13,13:00,22:00,Bernhard-Minetti-Platz,Kiel,https://kiel-sailing-city.de/e/weihnachtsmarkt-bernhard-minetti-platz-holtenauer-strasse/o-edf70d05-ac5d-406d-a495-c72f5a79e2a9,"['Märkte', 'Kultur', 'Gastronomie', 'Kinderprogramm']",False
133,Lars – der kleine Eisbär,2024-12-13,2024-12-13,14:00,15:00,Mediendom,Kiel,https://kiel-sailing-city.de/e/lars-der-kleine-eisbaer/o-6bc83942-9c55-484f-902d-128f7d306601,"['Kinderprogramm', 'Kultur', 'Kultursommer']",False
134,Mogens Gissel (1942 - 2022) - Mit den Augen verstanden,2024-12-13,2024-12-13,14:00,17:00,Künstlermuseum Heikendorf,Kiel,https://kiel-sailing-city.de/e/mogens-gissel-1942-2022-mit-den-augen-verstanden/o-cc8b92a1-493c-45e2-9b81-fbdafb0168f1,"['Ausstellung', 'Kultur']",False
135,Talking to Water | Gemälde von Susanne Wurlitzer,2024-12-13,2024-12-13,15:00,18:00,Galerie Brennwald,Kiel,https://kiel-sailing-city.de/e/talking-to-water-gemaelde-von-susanne-wurlitzer/o-0ce84649-14af-420c-841d-3119d1da305b,"['Ausstellung', 'Kultur']",False
136,Laboer Tannenwald,2024-12-13,2024-12-13,15:00,21:00,Kurpark Laboe,Kiel,https://kiel-sailing-city.de/e/laboer-tannenwald/o-7fa61cb8-6298-40c2-a008-8aa1ff2c5c56,"['Märkte', 'Kultur', 'Gastronomie']",False
137,Kamishibai: Die Weihnachtswichtel-Wunschmaschine,2024-12-13,2024-12-13,15:30,16:00,Zentralbücherei im Neuen Rathaus,Kiel,https://kiel-sailing-city.de/e/kamishibai-die-weihnachtswichtel-wunschmaschine/o-dff017d1-0c4d-4718-acf4-f82d29bcee19,"['Kinderprogramm', 'Lesungen']",False
138,"Kuratorenführung durch die Ausstellung ""Ein Funke im System""",2024-12-13,2024-12-13,16:00,17:00,Stadtgalerie Kiel,Kiel,https://kiel-sailing-city.de/e/kuratorenfuehrung-durch-die-ausstellung-ein-funke-im-system/o-7e6d37c3-974e-4aee-9768-cd0c2dcee6eb,"['Führung/Besichtigung', 'Kultur']",False
139,Rathausturmfahrten,2024-12-13,2024-12-13,17:00,19:00,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/rathausturmfahrten/o-359338f6-ad3a-44aa-95b1-85cbef6200d4,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",False
140,Planeten - Expeditionen ins Sonnensystem,2024-12-13,2024-12-13,17:00,18:00,Mediendom,Kiel,https://kiel-sailing-city.de/e/planeten-expeditionen-ins-sonnensystem/o-67182cad-9b5b-45f7-b134-3c4cb417ad46,"['Kultur', 'Kultursommer', 'Kinderprogramm']",False
141,Krabat – Das Geheimnis der Mühle,2024-12-13,2024-12-13,17:00,19:00,KulturForum in der Stadtgalerie,Kiel,https://kiel-sailing-city.de/e/krabat-das-geheimnis-der-muehle/o-88dab859-0b46-4ab3-844b-cf53d4380c5b,"['Kinderprogramm', 'Kultur', 'Theater']",False
