,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
76,"Lydia Lunch & Marc Hurtado Plays Suicide And Alan Vega Songs, + Liz Lamere!",2025-01-22,2025-01-22,19:30, ,"Hamburg, MS Stubnitz",Hamburg,https://www.livegigs.de/konzert/lydia-lunch-und-marc-hurtado-plays-suicide-and-alan-vega-songs-liz-lamere/hamburg-ms-stubnitz/2025-01-22,Konzert,True
77,Olaf Schubert,2025-01-22,2025-01-22,20:00, ,"Hamburg, Deutsches Schauspielhaus",Hamburg,https://www.livegigs.de/kunst-theater/olaf-schubert/hamburg-deutsches-schauspielhaus/2025-01-22,Kunst / Theater,True
78,Alphaville,2025-01-23,2025-01-23,20:00, ,"Kiel, Wunderino Arena",Kiel,https://www.livegigs.de/konzert/alphaville/kiel-wunderino-arena/2025-01-23,Konzert - Indie/Alternative,True
79,Motionless in White,2025-01-23,2025-01-23,19:30, ,"Hamburg, Inselpark Arena",Hamburg,https://www.livegigs.de/konzert/motionless-in-white/hamburg-inselpark-arena/2025-01-23,Konzert - Metal,True
80,New York Gospel Stars,2025-01-23,2025-01-23,20:00, ,"Buxtehude, Pauluskirche zu Buxtehude",Buxtehude,https://www.livegigs.de/konzert/new-york-gospel-stars/buxtehude-pauluskirche-zu-buxtehude/2025-01-23,Konzert - Folk,True
81,Olaf Schubert,2025-01-23,2025-01-23,20:00, ,"Hamburg, Deutsches Schauspielhaus",Hamburg,https://www.livegigs.de/kunst-theater/olaf-schubert/hamburg-deutsches-schauspielhaus/2025-01-23,Kunst / Theater,True
82,"Defeated Sanity with To Violently Vomit, Putrid Pile & more",2025-01-24,2025-01-24,19:30, ,"Hamburg, Bambi Galore",Hamburg,https://www.livegigs.de/konzert/defeated-sanity-with-to-violently-vomit-putrid-pile-und-more/hamburg-bambi-galore/2025-01-24,Konzert - Metal,True
83,Emil Bulls,2025-01-24,2025-01-24,20:00, ,"Kiel, Die Pumpe e.V.",Kiel,https://www.livegigs.de/konzert/emil-bulls/kiel-die-pumpe-ev/2025-01-24,Konzert - Punkrock/Hardcore,True
84,Grave Digger,2025-01-24,2025-01-24,18:00, ,"Hamburg, Markthalle",Hamburg,https://www.livegigs.de/konzert/grave-digger/hamburg-markthalle/2025-01-24,Konzert - Metal,True
85,New York Gospel Stars,2025-01-24,2025-01-24,19:30, ,"Hamburg, St. Michaelis",Hamburg,https://www.livegigs.de/konzert/new-york-gospel-stars/hamburg-st-michaelis/2025-01-24,Konzert - Folk,True
86,Chuck Ragan,2025-01-25,2025-01-25,20:00, ,"Hamburg, Gruenspan",Hamburg,https://www.livegigs.de/konzert/chuck-ragan/hamburg-gruenspan/2025-01-25,Konzert - Punkrock/Hardcore,True
87,Detlef,2025-01-25,2025-01-25,, ,"Hamburg, Hafenklang",Hamburg,https://www.livegigs.de/konzert/detlef/hamburg-hafenklang/2025-01-25,Konzert - Punkrock/Hardcore,True
