,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
24,RockCity Jahresvollversammlung 2024 anzeigen, , ,18:00, ,Hebebühne,"Hamburg, HH",https://www.eventbrite.de/e/rockcity-jahresvollversammlung-2024-tickets-1089825269719?aff=ebdssbdestsearch,music,True
25,Studiokonzert Gesang anzeigen,2024-12-14,2024-12-14,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-gesang-tickets-1031024952387?aff=ebdssbdestsearch,music,True
26,Studiokonzert Violine anzeigen,2024-12-09,2024-12-09,18:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-violine-tickets-1050392521307?aff=ebdssbdestsearch,music,True
27,Studiokonzert Violoncello anzeigen,2024-12-19,2024-12-19,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-violoncello-tickets-1050540764707?aff=ebdssbdestsearch,music,True
28,Viola-Abend anzeigen,2024-12-20,2024-12-20,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/viola-abend-tickets-1014339405467?aff=ebdssbdestsearch,music,True
29,Analyse und Interpretation anzeigen,2024-12-18,2024-12-18,18:30, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/analyse-und-interpretation-tickets-1095138993209?aff=ebdssbdestsearch,music,True
30,Studiokonzert Kontrabass anzeigen,2024-12-17,2024-12-17,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-kontrabass-tickets-1050501768067?aff=ebdssbdestsearch,music,True
31,Klassenvorspiel Instrumentalstipendiat:innen anzeigen,2024-12-15,2024-12-15,10:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/klassenvorspiel-instrumentalstipendiatinnen-tickets-1030895585447?aff=ebdssbdestsearch,music,True
32,Studiokonzert Klarinette anzeigen,2024-12-19,2024-12-19,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-klarinette-tickets-1064263804689?aff=ebdssbdestsearch,music,True
33,Piano meets Art anzeigen,2024-12-15,2024-12-15,18:00, ,Alter Wall 12,"Hamburg, HH",https://www.eventbrite.de/e/piano-meets-art-tickets-1092750057839?aff=ebdssbdestsearch,music,True
34,Studiokonzert Posaune anzeigen,2024-12-20,2024-12-20,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-posaune-tickets-1089698841569?aff=ebdssbdestsearch,music,True
35,DJ Night by WERFT @INNSiDE Hamburg Hafen anzeigen, , ,20:00, ,INNSiDE by Meliá Hamburg Hafen,"Hamburg, HH",https://www.eventbrite.de/e/dj-night-by-werft-innside-hamburg-hafen-tickets-894341829487?aff=ebdssbdestsearch,music,True
36,Anke & Clemens live bei Wisseling High End anzeigen, , ,18:30, ,Wisseling High End,"Hamburg, HH",https://www.eventbrite.de/e/anke-clemens-live-bei-wisseling-high-end-tickets-1100866805249?aff=ebdssbdestsearch,music,True
37,TONLABOR.TV | DJ.NIGHT.SESSIONS | #007 | 20.12.2024 |  VIP STUDIO TICKETS anzeigen,2024-12-20,2024-12-20,19:30, ,TONLABORATORIUM | your immersive production house,"Hamburg, HH",https://www.eventbrite.de/e/tonlabortv-djnightsessions-007-20122024-vip-studio-tickets-tickets-1098871707859?aff=ebdssbdestsearch,music,True
